file_name,cluster_id
426262696105_12569,5
03533965426_12570,5
03903446328_12571,5
04496587272_12572,5
03481635355_12573,5
04263196961_12574,5
03631525663_12575,5
03481835355_12576,5
04263466961_12577,5
04237016932_12578,4
03903446328_12579,5
04263066961_12580,5
04263216961_12581,5
04353917082_12582,5
03481635355_12583,5
03911006343_12584,4
04262706961_12585,5
04191526853_12586,5
03752955961_12587,5
420934688505_12588,5
03473275341_12589,5
03831726161_12590,5
04240506937_12591,4
04191226853_12592,5
03752915961_12593,5
03631975663_12594,5
03481955355_12595,5
04346457075_12596,5
03752805961_12597,12
03631625663_12598,5
03473265341_12599,5
03473265341_12600,5
03473265341_12601,5
03473265341_12602,5
03473265341_12603,5
04269486972_12604,2
04427627186_12605,2
04569977403_12606,4
04427167186_12607,2
03782616043_12608,1
03496055372_12609,1
03515705414_12610,3
04599097454_12611,3
03474445342_12612,1
04264656967_12613,3
04227536913_12614,1
422726691301_12615,1
04227536913_12616,1
04230946916_12617,1
04196766862_12618,1
04273376975_12619,1
04598197455_12620,1
04230646916_12621,1
04132296766_12622,1
03876016262_12623,4
421423689003_12624,3
04172866828_12625,1
03398995232_12626,2
04355917094_12627,2
04491097262_12628,2
04489337261_12629,2
03888866300_12630,2
04199236865_12631,2
03725295873_12632,2
04272666975_12633,2
04270306972_12634,2
04199236865_12635,2
04273916975_12636,2
03471975339_12637,2
04462007244_12638,1
03515945414_12639,3
03774746022_12640,3
04213496890_12641,3
03495215372_12642,1
04147346798_12643,2
03585025556_12644,4
04134256772_12645,1
03585295556_12646,4
03585335556_12647,4
03834296169_12648,4
04262886961_12649,12
03773886016_12650,4
04262886961_12651,12
03651395728_12652,2
04146686796_12653,2
04148036796_12654,2
03651525728_12655,2
370542583802_12656,2
04146676796_12657,2
03680815782_12658,2
04591967447_12659,2
03651855728_12660,2
03526965419_12661,2
03788956066_12662,2
04501897285_12663,2
03651905728_12664,2
03680815782_12665,2
03651355728_12666,2
03705925838_12667,2
04414567149_12668,2
03804986105_12669,2
03838976184_12670,2
04360517105_12671,2
03790726075_12672,2
03651685728_12673,2
03708385845_12674,2
03804986105_12675,2
03651475728_12676,2
04146406796_12677,2
03788956066_12678,2
04336827054_12679,4
03515755415_12680,3
03473865342_12681,3
03631905663_12682,5
03631685663_12683,5
03904356329_12684,4
04433367191_12685,2
03946476435_12686,13
03577705534_12687,2
03722895870_12688,2
03839346184_12689,2
03924326368_12690,5
04147816796_12691,2
04283746992_12692,4
03788996066_12693,2
04142086790_12694,4
04286627004_12695,2
04288527004_12696,2
04283716992_12697,4
03805026105_12698,2
03470865337_12699,2
03805846105_12700,2
03470805337_12701,2
03470805337_12702,2
04414537149_12703,2
03674495773_12704,2
04164866815_12705,2
04117286748_12706,2
04527057339_12707,2
04093046723_12708,2
04093056722_12709,2
03675405773_12710,2
03784356052_12711,2
03723505870_12712,2
04093226723_12713,2
04410427147_12714,2
04146496796_12715,2
03788956066_12716,2
03788956066_12717,2
03790876075_12718,2
04540007360_12719,2
03788996066_12720,2
04117276748_12721,2
04518947323_12722,2
04526647339_12723,2
04527057339_12724,2
03537495434_12725,2
03785176052_12726,2
04441367194_12727,2
03526715419_12728,2
03723045870_12729,2
03642265707_12730,2
04665003562_12731,2
03681545782_12732,2
04527057339_12733,2
04147006796_12734,2
04146676796_12735,2
04592387447_12736,2
03788956066_12737,2
04347907078_12738,2
04347247078_12739,2
04540007360_12740,2
03470775337_12741,2
03968846494_12742,1
03478915350_12743,10
03470715337_12744,19
03937736411_12745,1
03937736411_12746,1
03679595782_12747,3
03586365569_12748,1
03527175419_12749,1
03665405765_12750,1
04147566796_12751,1
03917826356_12752,1
03679515782_12753,3
03641875707_12754,3
03405635240_12755,1
03701505833_12756,1
03700855833_12757,1
04544007366_12758,1
04349027078_12759,1
03791266075_12760,1
04160866811_12761,1
03665255765_12762,1
03586575569_12763,1
03804806105_12764,1
04544117366_12765,1
04210976888_12766,1
03791466075_12767,1
03405635240_12768,1
04574867412_12769,2
03726315873_12770,2
04524067333_12771,2
04349327078_12772,2
04342087064_12773,2
03470685337_12774,2
03470685337_12775,2
03470685337_12776,2
03925666379_12777,2
03709355845_12778,2
03839346184_12779,2
03805646105_12780,2
03470685337_12781,2
03620695639_12782,2
04147816796_12783,2
03470675337_12784,2
03470675337_12785,2
03527275419_12786,9
03421915277_12787,1
03709125845_12788,9
03921366366_12789,15
04093696723_12790,9
03527285419_12791,9
423260691809_12792,9
03726235873_12793,7
04439197194_12794,2
04474997254_12795,3
04444127197_12796,3
03706405838_12797,3
03515465414_12798,3
04479907258_12799,3
04209336885_12800,5
04311157036_12801,5
04585357429_12802,5
04211586888_12803,1
04093056722_12804,2
03680765782_12805,2
03542065448_12806,2
03790976075_12807,1
04414097149_12808,2
03586655569_12809,2
04210866888_12810,2
03681545782_12811,2
04147156796_12812,2
04539927360_12813,1
03658155752_12814,1
03937116411_12815,1
03620905640_12816,1
03620615640_12817,1
04370147107_12818,1
03658715752_12819,1
04539697360_12820,1
04259926960_12821,1
03701615833_12822,1
03646315718_12823,1
03406305240_12824,1
03790676075_12825,1
03910856343_12826,1
03910386343_12827,1
03910376343_12828,1
03646145716_12829,1
03911186343_12830,1
03910376343_12831,1
03646015716_12832,1
03587045569_12833,1
03621195640_12834,1
04544347366_12835,1
03646015716_12836,1
03620615640_12837,1
03620785640_12838,1
03587085569_12839,1
03586725569_12840,1
03910086343_12841,1
04543467366_12842,1
04093816722_12843,1
03620615640_12844,1
03883276287_12845,1
03910386343_12846,1
04328057042_12847,1
04540047360_12848,1
03646145716_12849,1
03791276075_12850,1
04195616859_12851,1
04409907147_12852,1
03586725569_12853,1
03791846075_12854,1
03620785640_12855,1
03790676075_12856,1
04502777286_12857,1
04286887004_12858,1
03591295585_12859,1
03620615640_12860,1
03910296343_12861,1
03910396343_12862,1
03590675585_12863,1
03620785640_12864,1
04360077105_12865,1
03591765585_12866,1
03658155752_12867,1
03591295585_12868,1
03586625569_12869,1
03658145752_12870,1
03586625569_12871,1
03586625569_12872,1
03621235640_12873,1
04470897254_12874,1
04540047360_12875,1
03591295585_12876,1
03658155752_12877,1
03487235364_12878,1
03543035448_12879,2
03527285419_12880,9
03665935765_12881,1
03642055707_12882,1
04161666811_12883,1
03515305414_12884,3
04096116724_12885,1
04196006859_12886,1
04544027366_12887,1
03586845569_12888,1
03470715337_12889,19
03776186025_12890,3
03470295337_12891,19
03470295337_12892,19
03470295337_12893,19
03470295337_12894,19
03470295337_12895,19
04474387254_12896,1
03527285419_12897,9
03665755765_12898,1
04348047078_12899,1
04413177149_12900,2
03791186075_12901,1
03752955961_12902,5
03470715337_12903,19
03871646248_12904,1
03871646248_12905,1
03883186287_12906,1
03470645337_12907,1
03478815350_12908,10
03478665350_12909,10
03478885350_12910,10
03953366451_12911,10
04402157135_12912,10
04402157135_12913,10
04402307135_12914,10
04191516853_12915,5
03917886356_12916,2
03651585728_12917,2
03470725337_12918,19
03651505728_12919,2
03833216168_12920,1
04214606890_12921,3
04573377411_12922,1
04359087102_12923,1
03444885304_12924,3
03876486270_12925,3
03706295838_12926,3
03642435707_12927,1
03470715337_12928,19
03470715337_12929,19
03470295337_12930,19
03493935369_12931,1
03653855736_12932,1
03506715386_12933,1
03821566135_12934,1
03803876104_12935,1
03413625266_12936,1
04465097252_12937,1
03379625208_12938,1
03633635671_12939,1
03725475874_12940,1
04295787022_12941,1
04204786877_12942,1
03553545474_12943,12
04262886961_12944,12
04262886961_12945,12
03698325825_12946,12
03698295825_12947,12
04353907082_12948,1
03650245725_12949,1
03907276336_12950,1
04209516885_12951,1
04147826798_12952,1
04276096976_12953,1
04598537455_12954,1
04247446949_12955,1
04348217078_12956,1
04131856766_12957,1
04209476885_12958,1
04128446758_12959,1
04236466931_12960,1
03778806033_12961,1
04128446758_12962,1
03839036184_12963,1
03389085223_12964,1
04236576931_12965,1
03474015342_12966,1
03469135334_12967,1
03930916390_12968,4
04238106932_12969,4
04283816992_12970,4
04283806992_12971,4
04570877405_12972,5
04436577192_12973,3
03571945521_12974,5
435464708705_12975,5
03467755331_12976,1
03419195275_12977,1
03715145857_12978,1
03937806411_12979,1
03776166025_12980,3
03776166025_12981,3
03776076025_12982,3
03527595419_12983,9
03554595480_12984,4
04313497037_12985,4
04283616992_12986,4
03920446365_12987,4
04101796728_12988,4
04497717273_12989,4
04299817030_12990,4
04236896932_12991,4
03506675386_12992,1
03554895480_12993,4
03879116276_12994,1
03888756299_12995,1
03763845996_12996,6
04298347025_12997,12
03553545474_12998,12
03559005487_12999,1
04096816724_13000,1
03943566429_13001,1
03480345354_13002,1
04101356728_13003,4
411603674802_13004,2
04270486972_13005,3
04262726961_13006,5
04310127035_13007,3
04476257256_13008,1
03800446101_13009,1
04600207455_13010,1
03790926075_13011,1
03550445470_13012,1
03523995417_13013,1
03838066180_13014,1
03940196416_13015,1
03571675521_13016,1
03516445414_13017,1
03645185716_13018,1
03838116180_13019,1
04156966808_13020,1
04402197135_13021,10
03698275825_13022,1
03553545474_13023,12
03961176475_13024,1
04543667366_13025,2
04746313559_13026,1
03948526438_13027,1
03722085870_13028,2
04426207184_13029,1
03953326451_13030,10
03953206451_13031,10
03953286451_13032,10
04402177135_13033,10
04402197135_13034,10
04402177135_13035,10
03953326451_13036,10
03953316451_13037,10
03803636104_13038,6
04137146776_13039,1
04192996854_13040,1
03817186126_13041,8
04262726961_13042,5
04496577272_13043,5
04241306938_13044,4
04601127455_13045,3
04473817254_13046,3
03666555765_13047,3
03563435500_13048,3
03525755417_13049,3
03666615765_13050,3
03776086025_13051,3
03517405415_13052,1
03961566475_13053,1
04300517030_13054,1
03631975663_13055,5
04094216723_13056,9
03478695350_13057,10
03953266451_13058,10
04265416967_13059,1
03473595342_13060,1
04597817454_13061,3
04265276967_13062,1
04179826835_13063,1
04198846864_13064,4
04430167190_13065,1
03495095372_13066,1
04597967455_13067,3
03755435976_13068,8
04599997455_13069,1
03628065657_13070,1
03772196012_13071,8
04510057297_13072,8
03462545325_13073,8
03462545325_13074,8
03462545325_13075,8
03462545325_13076,8
04600607455_13077,3
04305587033_13078,1
04557607383_13079,3
03756005976_13080,2
04230936916_13081,1
03508685390_13082,1
04355647094_13083,2
03483575358_13084,2
04341417063_13085,4
04427077186_13086,2
03585125556_13087,4
03568555517_13088,1
04431997191_13089,2
03571805521_13090,12
04328907042_13091,9
04270826972_13092,2
03899336320_13093,2
03784456052_13094,2
04402237134_13095,4
04147186798_13096,2
03839096184_13097,2
04305487033_13098,1
04442137196_13099,2
04264826967_13100,2
03604995610_13101,2
373883590802_13102,2
04310087035_13103,2
03845016197_13104,2
04548237374_13105,2
04461237245_13106,2
04547917374_13107,2
04461237245_13108,2
03462485325_13109,2
04299917030_13110,4
04433347191_13111,2
03494805372_13112,2
03556995482_13113,1
04184146840_13114,2
03722085870_13115,2
04575127412_13116,2
04110576741_13117,2
03568305517_13118,2
03966256489_13119,2
03651735728_13120,2
03755525976_13121,2
03755575976_13122,2
04427277186_13123,2
04427617186_13124,2
04461527245_13125,2
04427357186_13126,2
03966636489_13127,2
03494775372_13128,2
04548017374_13129,2
03826566157_13130,2
03495685372_13131,2
04547857374_13132,2
04427667186_13133,2
04179866835_13134,2
03513845411_13135,2
03495685372_13136,2
03495685372_13137,2
04415237150_13138,2
04427407186_13139,2
03495685372_13140,2
03495685372_13141,2
03462355325_13142,2
04200726867_13143,3
04273886975_13144,2
04270746972_13145,3
04427187186_13146,2
04427187186_13147,2
03462315325_13148,2
04547767374_13149,2
04547767374_13150,2
03617865632_13151,2
04147186798_13152,2
04432307191_13153,2
04433147191_13154,2
03772536012_13155,2
03462355325_13156,2
03755405976_13157,2
04427227186_13158,2
03617895632_13159,2
04340997063_13160,4
04237056932_13161,4
03568295517_13162,2
04547857374_13163,2
04432247191_13164,2
04427227186_13165,2
03755375976_13166,2
04431997191_13167,2
03755315976_13168,2
03651295728_13169,2
03845316197_13170,2
03929826388_13171,2
04351077079_13172,2
453570735607_13173,7
04427227186_13174,2
03839106184_13175,2
03462155325_13176,2
03462155325_13177,2
04160886812_13178,3
03513835411_13179,1
04270216972_13180,3
03628065657_13181,1
04474867254_13182,3
04265336967_13183,1
03495095372_13184,1
03537155434_13185,2
03608855615_13186,3
04415387150_13187,2
04272446975_13188,3
04264896967_13189,2
04355517094_13190,3
03462265325_13191,2
04355707094_13192,2
03462635325_13193,2
04547947374_13194,2
03826666157_13195,2
04427357186_13196,2
03462015325_13197,2
04230506916_13198,1
03495825372_13199,1
03495095372_13200,1
03495095372_13201,1
04415237150_13202,2
03494825372_13203,2
04547997374_13204,2
04427677186_13205,2
04432387191_13206,2
03462265325_13207,2
04427277186_13208,2
04427287186_13209,2
04427277186_13210,2
04427227186_13211,2
03755635976_13212,2
03756035976_13213,2
04427187186_13214,2
03782176043_13215,1
03755865976_13216,1
04270376972_13217,3
04559997386_13218,2
04160926812_13219,3
03617865632_13220,2
03845866197_13221,2
04519597323_13222,2
04265196967_13223,3
04432697191_13224,2
04273886975_13225,2
04432747191_13226,2
04461457245_13227,2
03494845372_13228,2
03462055325_13229,2
04547947374_13230,2
04427227186_13231,2
04547997374_13232,2
04432847191_13233,2
03462395325_13234,2
04432387191_13235,2
03462265325_13236,2
03966196489_13237,2
03462505325_13238,2
04427227186_13239,2
04432847191_13240,2
04427147186_13241,2
04461497245_13242,2
03929856388_13243,2
03618095632_13244,2
04427617186_13245,2
03462505325_13246,2
03462505325_13247,2
04427357186_13248,2
04415177150_13249,2
03462055325_13250,2
04461457245_13251,2
03461935325_13252,2
03461935325_13253,2
03461935325_13254,2
03461935325_13255,2
03461935325_13256,2
03461935325_13257,2
03461935325_13258,2
03461935325_13259,2
03495885372_13260,2
03618095632_13261,2
04265296967_13262,1
03732075882_13263,2
04427197186_13264,2
03483755358_13265,2
04427357186_13266,2
04584297425_13267,2
03495685372_13268,2
03617675632_13269,2
03966636489_13270,2
03966206489_13271,2
04427737186_13272,2
04427077186_13273,2
422676691303_13274,3
03597825595_13275,1
03513835411_13276,1
04415387150_13277,2
03462245325_13278,2
04264826967_13279,2
04431807191_13280,2
04272876975_13281,3
03819406128_13282,2
04264726967_13283,2
04432637191_13284,2
03618065632_13285,2
04427637186_13286,2
04427227186_13287,2
04433327191_13288,2
04432147191_13289,2
03755315976_13290,2
03617835632_13291,2
04547647374_13292,2
04547867374_13293,2
03461925325_13294,2
04427627186_13295,2
03617665632_13296,2
03755315976_13297,2
03966256489_13298,2
04427627186_13299,2
04355707094_13300,2
03732075882_13301,2
03714875855_13302,1
04355817094_13303,1
03533955426_13304,5
03571485521_13305,5
04496577272_13306,5
04496577272_13307,5
03590285584_13308,5
04191526853_13309,5
04496577272_13310,5
04496577272_13311,5
03571685521_13312,5
03571635521_13313,5
03588965576_13314,5
03588955576_13315,5
04496607272_13316,5
03481615355_13317,5
03571475521_13318,5
03502965380_13319,5
03554615480_13320,4
04263426961_13321,5
04496577272_13322,5
03631525663_13323,5
04091206720_13324,5
04263426961_13325,5
04283276991_13326,5
03631905663_13327,5
04263426961_13328,5
04262566961_13329,5
04353887082_13330,5
04262566961_13331,5
04585287429_13332,5
04570877405_13333,5
04191516853_13334,5
04263426961_13335,5
04262566961_13336,5
04091176720_13337,5
04191606853_13338,5
04353707082_13339,5
04262566961_13340,5
03753125961_13341,5
04283426991_13342,5
04345747073_13343,5
03903076328_13344,5
03903076328_13345,5
03461545323_13346,5
03461545323_13347,5
03461545323_13348,5
03461545323_13349,5
03461545323_13350,5
03461545323_13351,5
03461545323_13352,5
03461545323_13353,5
03461545323_13354,5
03473275341_13355,5
04260526960_13356,5
04604977458_13357,4
03461545323_13358,5
04263466961_13359,5
03554595480_13360,4
04263466961_13361,5
03752925961_13362,5
04262706961_13363,5
04515367318_13364,5
03869456241_13365,5
04449837202_13366,4
03869456241_13367,5
04263336961_13368,5
03752925961_13369,5
04262916961_13370,5
03571905521_13371,5
04262686961_13372,5
03588905576_13373,5
03903036328_13374,5
03903036328_13375,5
04209376885_13376,5
03869596241_13377,5
04337387054_13378,4
04341547063_13379,4
03554615480_13380,4
04525467336_13381,4
04263216961_13382,5
03753075961_13383,5
04262726961_13384,5
03882056286_13385,5
03759325985_13386,4
03555405480_13387,4
03760035985_13388,4
03588895576_13389,5
03571385521_13390,5
04515647318_13391,5
04209276885_13392,5
04209276885_13393,5
04189186845_13394,4
03461495323_13395,5
03461495323_13396,5
04570877405_13397,5
03461545323_13398,5
04571277405_13399,5
04236866932_13400,4
03554615480_13401,4
04496577272_13402,5
03590215584_13403,5
03554715480_13404,4
03590305584_13405,5
03588905576_13406,5
04263286961_13407,5
04183036838_13408,4
03903036328_13409,5
03752925961_13410,5
04262726961_13411,5
04208826881_13412,4
04283646992_13413,4
03631625663_13414,5
03571385521_13415,5
03590455584_13416,5
03481635355_13417,5
04448427200_13418,4
03481835355_13419,5
04402307135_13420,10
04402327135_13421,10
03760045985_13422,4
04495977271_13423,4
03572085521_13424,5
03856376226_13425,5
04361037106_13426,5
04209266885_13427,5
04286057001_13428,4
04402137135_13429,10
04604597458_13430,4
03539645441_13431,4
04339827061_13432,4
03759455985_13433,4
03903596329_13434,4
03571475521_13435,5
04182596838_13436,4
04262686961_13437,5
04263216961_13438,5
03590565584_13439,5
04402397135_13440,10
04402397135_13441,10
04191606853_13442,5
03631905663_13443,5
03924406368_13444,5
03796236083_13445,5
03762475989_13446,5
03588915576_13447,5
04559307385_13448,5
04089306717_13449,5
04571077405_13450,5
03730465880_13451,5
03631805663_13452,5
03676215776_13453,5
03903036328_13454,5
03539605441_13455,4
03924256368_13456,5
03903446328_13457,5
04515357318_13458,5
03590565584_13459,5
04173476828_13460,5
03461425323_13461,5
03461425323_13462,5
03714665855_13463,1
03796536083_13464,5
03554735480_13465,4
04401677134_13466,4
04515397318_13467,5
03629885659_13468,5
04515507318_13469,5
03869526241_13470,5
03461375323_13471,5
04270746972_13472,3
04189186845_13473,4
04353917082_13474,5
04402207135_13475,10
04262586961_13476,5
03590245584_13477,5
04402177135_13478,10
03953286451_13479,10
03953306451_13480,10
04283556991_13481,5
03549545469_13482,6
04262826961_13483,5
03590095584_13484,6
03461315323_13485,5
04515297318_13486,5
04263386961_13487,5
03903036328_13488,5
03903446328_13489,5
04262666961_13490,5
03571485521_13491,5
04262666961_13492,5
03631385663_13493,5
03752925961_13494,5
04263286961_13495,5
03481835355_13496,5
04262666961_13497,5
03481835355_13498,5
04262916961_13499,5
04263286961_13500,5
04262556961_13501,5
03631905663_13502,5
03631905663_13503,5
03631525663_13504,5
03631525663_13505,5
04263286961_13506,5
03631905663_13507,5
04263286961_13508,5
03461305323_13509,5
03533665426_13510,5
04283296992_13511,4
03484105359_13512,5
04283296992_13513,4
04262826961_13514,5
04237636932_13515,4
03588955576_13516,5
04236896932_13517,4
03554635480_13518,4
03590305584_13519,5
03590215584_13520,5
04283386992_13521,4
03903326328_13522,5
03555195480_13523,4
04191606853_13524,5
04496607272_13525,5
03588965576_13526,5
04402177135_13527,10
03752815961_13528,5
04559387385_13529,5
03481835355_13530,5
03549645469_13531,6
04604957458_13532,4
03676215776_13533,5
03571425521_13534,5
03571475521_13535,5
04354667087_13536,5
03955136461_13537,6
03692245800_13538,6
04191606853_13539,5
03461305323_13540,5
04570877405_13541,5
04283356991_13542,5
03481855355_13543,5
03461425323_13544,5
03461285323_13545,5
03796316083_13546,6
03760045985_13547,4
03590185584_13548,5
04237766932_13549,4
04237906932_13550,4
03753135961_13551,5
03869526241_13552,5
04182576838_13553,4
04237986932_13554,4
03571685521_13555,5
04236826932_13556,4
04238106932_13557,4
04191516853_13558,5
04496807272_13559,5
04515357318_13560,5
03553605474_13561,5
03631625663_13562,5
03595635589_13563,5
04262776961_13564,5
03782316044_13565,4
03778306032_13566,10
04209266885_13567,5
04262776961_13568,5
04402137135_13569,10
03907506336_13570,5
04571337405_13571,5
03762455989_13572,5
04515417318_13573,5
04571357405_13574,5
03907506336_13575,5
03473265341_13576,5
04397457126_13577,4
04570997405_13578,5
04262916961_13579,5
04353777082_13580,5
03903446328_13581,5
03631525663_13582,5
04209266885_13583,5
03461565323_13584,5
04570877405_13585,5
04559387385_13586,5
04191606853_13587,5
03481835355_13588,5
04345597073_13589,5
04585287429_13590,5
03511375406_13591,5
03753125961_13592,5
03903446328_13593,5
03903446328_13594,5
04262666961_13595,5
03631525663_13596,5
04585287429_13597,5
03631425663_13598,5
04283316991_13599,5
03481635355_13600,5
03752955961_13601,5
03631905663_13602,5
04262566961_13603,5
04191516853_13604,5
04191516853_13605,5
03481635355_13606,5
03631905663_13607,5
04311157036_13608,5
03631685663_13609,5
03903446328_13610,5
04263456961_13611,5
03631525663_13612,5
03588955576_13613,5
03631905663_13614,5
03631625663_13615,5
03903036328_13616,5
03631525663_13617,5
03481635355_13618,5
03903446328_13619,5
03631625663_13620,5
03631625663_13621,5
03903446328_13622,5
03631905663_13623,5
03631625663_13624,5
03631905663_13625,5
03631525663_13626,5
03631685663_13627,5
03461225323_13628,5
03461225323_13629,5
03461225323_13630,5
03461225323_13631,5
03461225323_13632,5
03461225323_13633,5
03461225323_13634,5
03461225323_13635,5
03461225323_13636,5
03461225323_13637,5
03796336083_13638,5
04605127458_13639,4
03953366451_13640,10
04449647202_13641,4
03585125556_13642,4
04575827413_13643,6
03843476191_13644,1
03869496241_13645,5
03903796329_13646,4
03631685663_13647,5
04283416992_13648,4
04605497458_13649,4
03903796329_13650,4
03910856343_13651,1
04449737202_13652,4
04182936838_13653,4
03555135480_13654,4
03484105359_13655,5
04401617134_13656,4
03759895985_13657,4
03554635480_13658,4
03762455989_13659,5
04262726961_13660,5
03778336032_13661,10
04401677134_13662,4
04402137135_13663,10
03486145363_13664,13
03501015378_13665,1
03467415331_13666,1
03730775880_13667,1
03701425834_13668,1
04461657245_13669,1
03755935976_13670,1
03879116276_13671,1
03384475218_13672,1
03739415908_13673,2
04589027441_13674,4
03739375908_13675,2
03399165233_13676,1
03416925270_13677,1
03856266226_13678,1
04599877454_13679,2
03722215870_13680,2
03617875631_13681,2
04547867374_13682,2
03509785395_13683,2
03798656092_13684,2
03731815882_13685,2
04442137196_13686,2
04216776893_13687,2
04583757425_13688,2
03771946012_13689,2
04547857374_13690,2
03495685372_13691,2
03755375976_13692,2
04415387150_13693,2
04414977150_13694,2
04547947374_13695,2
03739215908_13696,2
04547767374_13697,2
03462355325_13698,2
03459535316_13699,2
03898916320_13700,2
04461237245_13701,2
04313707038_13702,1
04543847367_13703,1
04126146756_13704,1
03895156309_13705,1
03483725358_13706,1
04221496904_13707,1
03618565632_13708,1
03756035976_13709,2
04664743562_13710,1
03494685372_13711,1
04265136967_13712,1
04773533567_13713,1
03459285316_13714,1
03474325342_13715,2
04427077186_13716,2
04427457186_13717,2
04427297186_13718,2
03722195870_13719,2
03512355409_13720,1
03568265517_13721,2
04313427038_13722,3
03782206043_13723,1
03934016405_13724,1
03459125316_13725,1
03459125316_13726,1
04383777117_13727,1
03568305517_13728,2
03717845859_13729,2
04230846916_13730,2
03576905534_13731,2
04415387150_13732,2
03459005316_13733,2
03459005316_13734,2
03506675386_13735,1
03609085618_13736,1
03397145231_13737,1
04559237385_13738,1
03735925894_13739,1
03656345748_13740,1
04099166725_13741,1
04556287381_13742,1
03467595330_13743,1
03486495364_13744,1
04186246843_13745,1
04156946808_13746,1
04376997110_13747,1
03467345330_13748,1
03560435495_13749,1
04436977192_13750,1
03955736462_13751,1
04204756877_13752,1
03419515275_13753,1
04559087385_13754,1
04133756772_13755,1
03387775222_13756,1
04347347076_13757,1
04089516717_13758,1
03603045602_13759,1
04548657375_13760,1
03458685315_13761,1
03458685315_13762,1
03458685315_13763,1
03759045985_13764,4
03489625366_13765,1
03478915350_13766,10
04402277135_13767,10
03953286451_13768,10
04429367188_13769,4
04237786934_13770,4
04237786934_13771,4
04397517126_13772,4
373883590802_13773,2
04186456843_13774,4
04417987153_13775,4
04237786934_13776,4
04397867126_13777,4
04427387187_13778,4
04186456843_13779,4
03687285791_13780,1
04186456843_13781,4
04427387187_13782,4
03633945672_13783,4
04427387187_13784,4
04594697450_13785,4
04186456843_13786,4
03877906273_13787,4
04594697450_13788,4
03655375740_13789,4
04237166934_13790,4
03877906273_13791,4
04594127451_13792,4
03414005266_13793,4
03458505314_13794,4
03458505314_13795,4
03458505314_13796,4
04594167451_13797,1
04300147030_13798,1
03910386343_13799,1
04260906960_13800,1
03416985270_13801,1
03614815628_13802,1
03422075277_13803,1
03416985270_13804,1
03560335495_13805,1
04122396752_13806,4
03633945672_13807,4
04511907302_13808,1
04436767192_13809,3
04127086756_13810,1
03701575834_13811,1
03525795417_13812,1
03582335544_13813,1
04476317257_13814,1
03550245470_13815,1
04474977255_13816,1
04496697272_13817,1
03655375740_13818,4
03925716380_13819,11
03456265312_13820,11
03456265312_13821,11
03456265312_13822,11
03456265312_13823,11
03456265312_13824,11
03456265312_13825,11
04427637186_13826,2
03745495931_13827,1
04360647105_13828,2
03495825372_13829,1
03535175429_13830,1
04136326774_13831,1
03850096208_13832,1
03695575806_13833,1
03550115470_13834,1
04355097091_13835,1
03796736085_13836,1
03826716156_13837,1
04442477196_13838,9
04101626728_13839,4
04182766838_13840,4
04421547170_13841,6
03796316083_13842,6
03604335609_13843,1
03689805794_13844,1
04264896967_13845,2
03571975521_13846,1
03737215897_13847,1
03825936156_13848,1
03698275825_13849,1
03483455358_13850,1
03739385908_13851,1
04347797077_13852,1
04312967038_13853,1
03827616157_13854,1
03825726156_13855,1
03755865976_13856,1
04327857042_13857,1
04085686713_13858,1
04176586832_13859,1
04342907065_13860,1
04409987148_13861,1
04180186835_13862,1
04536097356_13863,1
04373497108_13864,1
04373477108_13865,1
04227466913_13866,1
04227356913_13867,1
03827406157_13868,1
04436407192_13869,1
04313187038_13870,1
04584137425_13871,1
03513525411_13872,1
03879116276_13873,1
03515705414_13874,3
04569337403_13875,4
04563477390_13876,3
04204256874_13877,15
04653103557_13878,8
03384205218_13879,1
04234046923_13880,1
04373607108_13881,1
04531877349_13882,1
03745375931_13883,1
04227346913_13884,1
04230986916_13885,1
03755825976_13886,1
03976646511_13887,1
03943416429_13888,1
04536117356_13889,1
03455855311_13890,1
03455855311_13891,1
03698735825_13892,1
03568365517_13893,1
04095226724_13894,1
03483695358_13895,1
04099516726_13896,1
04189046845_13897,4
03506635386_13898,1
03501655379_13899,1
03509905395_13900,1
03896036309_13901,1
03486035363_13902,15
04100756726_13903,1
03425625286_13904,1
03506505386_13905,1
04273456975_13906,1
03508705390_13907,2
04334597049_13908,1
04283586992_13909,4
03629365658_13910,1
03843726191_13911,1
03500865378_13912,1
04521457324_13913,1
04205546876_13914,4
04237906932_13915,4
03494775372_13916,2
03603095602_13917,1
04208716881_13918,4
04237226932_13919,4
03663745762_13920,4
03754265970_13921,4
04237656932_13922,4
04238056932_13923,4
04236896932_13924,4
04208706881_13925,4
03840686187_13926,1
03840686187_13927,1
03556605482_13928,1
04101196725_13929,1
03556605482_13930,1
03556585482_13931,1
03556585482_13932,1
03453975309_13933,1
03379535208_13934,1
03379535208_13935,1
04287087004_13936,1
04536107356_13937,1
04342787065_13938,1
03961116475_13939,1
03717615859_13940,1
447306725403_13941,3
03907046336_13942,1
03764505997_13943,1
04474627254_13944,1
04461577244_13945,1
03805456105_13946,1
04461577244_13947,1
04539697360_13948,1
04342857065_13949,1
03805686105_13950,1
04348167078_13951,1
03486235364_13952,1
447513725401_13953,1
04536617356_13954,1
04267166970_13955,8
04342787065_13956,1
03805266105_13957,1
03701025834_13958,1
03419415275_13959,1
03720565869_13960,1
04131856766_13961,1
04521277324_13962,1
03805286105_13963,1
03473835342_13964,1
03474605342_13965,1
04210976888_13966,1
03846696198_13967,1
