image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00023.png,raw\images\species_06\fish_000004210001_00023.png,fish_000004210001_00023.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00023,83,75,1.107,3,RGB,PNG,9722,b8e5ebe37e63a0489ec91715a1a36a69,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00024.png,raw\images\species_06\fish_000004210001_00024.png,fish_000004210001_00024.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00024,83,96,0.865,3,RGB,PNG,9248,3ed94331f22014e3204c3be797ca7bbf,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00029.png,raw\images\species_06\fish_000004210001_00029.png,fish_000004210001_00029.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00029,87,79,1.101,3,RGB,PNG,11258,990122b87b6b95201d7f566b4cb9d827,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00030.png,raw\images\species_06\fish_000004210001_00030.png,fish_000004210001_00030.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00030,87,78,1.115,3,RGB,PNG,11132,84931f86386bb867f5ed29df668324e6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00031.png,raw\images\species_06\fish_000004210001_00031.png,fish_000004210001_00031.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00031,79,76,1.039,3,RGB,PNG,9939,54b3137e70e94094e32b4be538900cd3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00032.png,raw\images\species_06\fish_000004210001_00032.png,fish_000004210001_00032.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00032,77,79,0.975,3,RGB,PNG,10047,b368f663631c1785e771a187f0be218a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004210001_00033.png,raw\images\species_06\fish_000004210001_00033.png,fish_000004210001_00033.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004210001,00033,76,87,0.874,3,RGB,PNG,10518,fa7bcac30841c056a4deee1a9777ec38,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00377.png,raw\images\species_06\fish_000004590001_00377.png,fish_000004590001_00377.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00377,80,77,1.039,3,RGB,PNG,8549,6931475e47812ea46d5f97e935c01ebb,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00379.png,raw\images\species_06\fish_000004590001_00379.png,fish_000004590001_00379.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00379,87,80,1.087,3,RGB,PNG,9965,221e8b5998ea97c8f3a500f171457476,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00381.png,raw\images\species_06\fish_000004590001_00381.png,fish_000004590001_00381.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00381,84,77,1.091,3,RGB,PNG,9613,da30d9a690fd582a18782f2550212418,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00383.png,raw\images\species_06\fish_000004590001_00383.png,fish_000004590001_00383.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00383,84,77,1.091,3,RGB,PNG,9613,da30d9a690fd582a18782f2550212418,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00385.png,raw\images\species_06\fish_000004590001_00385.png,fish_000004590001_00385.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00385,80,75,1.067,3,RGB,PNG,9120,864a963ac1290b8b8020b37139afca9b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00387.png,raw\images\species_06\fish_000004590001_00387.png,fish_000004590001_00387.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00387,76,71,1.07,3,RGB,PNG,8559,9b3f6cd2ef796ee48993129f8e65ecfb,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00389.png,raw\images\species_06\fish_000004590001_00389.png,fish_000004590001_00389.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00389,72,67,1.075,3,RGB,PNG,7731,6ae1815ac22a5f3af9a8b7bfbaa292d9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004590001_00391.png,raw\images\species_06\fish_000004590001_00391.png,fish_000004590001_00391.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004590001,00391,67,62,1.081,3,RGB,PNG,6837,b44bcc396e2590211d6e3176e08c75c5,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00476.png,raw\images\species_06\fish_000004710001_00476.png,fish_000004710001_00476.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00476,120,102,1.176,3,RGB,PNG,15147,ad3328b0943511cbd31b7fdcd7987b8c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00477.png,raw\images\species_06\fish_000004710001_00477.png,fish_000004710001_00477.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00477,123,104,1.183,3,RGB,PNG,15744,385b6c51df454a30eac8cabafde1f655,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00478.png,raw\images\species_06\fish_000004710001_00478.png,fish_000004710001_00478.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00478,124,110,1.127,3,RGB,PNG,20198,1a83104fbb9f72481341b2531dd0435e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00479.png,raw\images\species_06\fish_000004710001_00479.png,fish_000004710001_00479.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00479,127,115,1.104,3,RGB,PNG,20265,8ab5a46a099316662414d58854abdcbb,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00480.png,raw\images\species_06\fish_000004710001_00480.png,fish_000004710001_00480.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00480,104,101,1.03,3,RGB,PNG,16434,b760b3b0a8b79f590a6135a6a3c745b2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00482.png,raw\images\species_06\fish_000004710001_00482.png,fish_000004710001_00482.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00482,97,100,0.97,3,RGB,PNG,15322,dcacf7c4f3ee5464bf57109da6416cd8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00484.png,raw\images\species_06\fish_000004710001_00484.png,fish_000004710001_00484.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00484,97,100,0.97,3,RGB,PNG,15322,dcacf7c4f3ee5464bf57109da6416cd8,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00486.png,raw\images\species_06\fish_000004710001_00486.png,fish_000004710001_00486.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00486,108,108,1.0,3,RGB,PNG,18175,0b58b31ae76597edb084a0da7c361694,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00488.png,raw\images\species_06\fish_000004710001_00488.png,fish_000004710001_00488.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00488,116,111,1.045,3,RGB,PNG,20498,cecb25ecedd44e848c3cf64374b266ff,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004710001_00489.png,raw\images\species_06\fish_000004710001_00489.png,fish_000004710001_00489.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004710001,00489,116,114,1.018,3,RGB,PNG,20583,e980ec74c400733d12a894aa22d7c236,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004740001_00491.png,raw\images\species_06\fish_000004740001_00491.png,fish_000004740001_00491.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004740001,00491,84,67,1.254,3,RGB,PNG,8718,6ebc2513e4714773487d3c6688a7a604,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004740001_00492.png,raw\images\species_06\fish_000004740001_00492.png,fish_000004740001_00492.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004740001,00492,92,70,1.314,3,RGB,PNG,9096,a54391bfdd7ba7ff9cc9238c33730fd7,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004740001_00493.png,raw\images\species_06\fish_000004740001_00493.png,fish_000004740001_00493.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004740001,00493,67,67,1.0,3,RGB,PNG,6656,b2cb791d68bd13b72b8de73e76fad20d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00633.png,raw\images\species_06\fish_000004900001_00633.png,fish_000004900001_00633.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00633,75,70,1.071,3,RGB,PNG,9506,423b299304b0e1aefb06578c55e92a23,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00634.png,raw\images\species_06\fish_000004900001_00634.png,fish_000004900001_00634.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00634,76,64,1.188,3,RGB,PNG,8966,aa4eae272769326bb241f7325290ac4f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00635.png,raw\images\species_06\fish_000004900001_00635.png,fish_000004900001_00635.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00635,83,70,1.186,3,RGB,PNG,10587,d1ceef5cecf802aafb23da18881ff4c5,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00636.png,raw\images\species_06\fish_000004900001_00636.png,fish_000004900001_00636.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00636,83,69,1.203,3,RGB,PNG,10415,b6142d0997caa947baa307b69d5642e3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00637.png,raw\images\species_06\fish_000004900001_00637.png,fish_000004900001_00637.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00637,79,68,1.162,3,RGB,PNG,9684,8ea55ab9813317fe0ca6a3dd85440f13,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00638.png,raw\images\species_06\fish_000004900001_00638.png,fish_000004900001_00638.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00638,91,73,1.247,3,RGB,PNG,11757,65f8e5d159090953234945fea2a86212,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004900001_00639.png,raw\images\species_06\fish_000004900001_00639.png,fish_000004900001_00639.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004900001,00639,95,75,1.267,3,RGB,PNG,12653,a83de480fe7a130ef945146c3a092a76,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00657.png,raw\images\species_06\fish_000004960001_00657.png,fish_000004960001_00657.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00657,72,67,1.075,3,RGB,PNG,7814,fa46ae59f1e640417a4505a3d0d3d8fb,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00658.png,raw\images\species_06\fish_000004960001_00658.png,fish_000004960001_00658.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00658,71,66,1.076,3,RGB,PNG,8039,5f620be9f116982fa17bc3f5da60b0f7,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00659.png,raw\images\species_06\fish_000004960001_00659.png,fish_000004960001_00659.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00659,80,66,1.212,3,RGB,PNG,8711,5dfae65cbbc890817515bba18326b656,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00660.png,raw\images\species_06\fish_000004960001_00660.png,fish_000004960001_00660.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00660,88,71,1.239,3,RGB,PNG,10130,c4659ba51e2597f3c59c9d83b23d7807,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00661.png,raw\images\species_06\fish_000004960001_00661.png,fish_000004960001_00661.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00661,88,71,1.239,3,RGB,PNG,10130,c4659ba51e2597f3c59c9d83b23d7807,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000004960001_00662.png,raw\images\species_06\fish_000004960001_00662.png,fish_000004960001_00662.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000004960001,00662,88,71,1.239,3,RGB,PNG,10393,6052e273d4a69eca895deb3c3bbbc5d9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000022429597_05192.png,raw\images\species_06\fish_000022429597_05192.png,fish_000022429597_05192.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000022429597,05192,196,146,1.342,3,RGB,PNG,60996,54741f5763a1d534b3b631a713c9e834,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023850001_02334.png,raw\images\species_06\fish_000023850001_02334.png,fish_000023850001_02334.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023850001,02334,92,77,1.195,3,RGB,PNG,15099,c22a8e15e2bf82aead977daee578107a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023850001_02335.png,raw\images\species_06\fish_000023850001_02335.png,fish_000023850001_02335.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023850001,02335,95,79,1.203,3,RGB,PNG,16005,3d84206c5d6c90235425ae3e8426696f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05193.png,raw\images\species_06\fish_000023979597_05193.png,fish_000023979597_05193.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05193,116,119,0.975,3,RGB,PNG,20750,60ea0a6040d0f53c59982e7d7371e775,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05194.png,raw\images\species_06\fish_000023979597_05194.png,fish_000023979597_05194.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05194,121,148,0.818,3,RGB,PNG,28645,7d725f883aff1f46de785e4449a3da49,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05195.png,raw\images\species_06\fish_000023979597_05195.png,fish_000023979597_05195.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05195,129,160,0.806,3,RGB,PNG,34547,3a8201399ff1c7f0d57d0525daae86e9,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05196.png,raw\images\species_06\fish_000023979597_05196.png,fish_000023979597_05196.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05196,128,156,0.821,3,RGB,PNG,34108,84ea31744b670daf7a9dcce07e618519,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05197.png,raw\images\species_06\fish_000023979597_05197.png,fish_000023979597_05197.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05197,133,156,0.853,3,RGB,PNG,36554,4ce884f44be2ededd21e12c92fe46a6a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05198.png,raw\images\species_06\fish_000023979597_05198.png,fish_000023979597_05198.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05198,132,156,0.846,3,RGB,PNG,37200,ec72b1e4e7198a12c8a96c7b5b7eaea3,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05200.png,raw\images\species_06\fish_000023979597_05200.png,fish_000023979597_05200.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05200,149,175,0.851,3,RGB,PNG,46451,5915ed897a5e7b3f1b0b6b3455f054e1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05202.png,raw\images\species_06\fish_000023979597_05202.png,fish_000023979597_05202.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05202,151,172,0.878,3,RGB,PNG,46862,beb813635ce868fe72e4edcca44fc551,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05204.png,raw\images\species_06\fish_000023979597_05204.png,fish_000023979597_05204.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05204,153,176,0.869,3,RGB,PNG,48107,772224c96970292b2a7fb4574a834616,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05206.png,raw\images\species_06\fish_000023979597_05206.png,fish_000023979597_05206.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05206,161,175,0.92,3,RGB,PNG,47660,6005f1158ab0826f82fbdbdf1bdebf74,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05208.png,raw\images\species_06\fish_000023979597_05208.png,fish_000023979597_05208.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05208,150,171,0.877,3,RGB,PNG,44756,361ffbd3819b6d98c230126327f36fae,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05210.png,raw\images\species_06\fish_000023979597_05210.png,fish_000023979597_05210.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05210,154,171,0.901,3,RGB,PNG,45784,f5367f1f363a19ac0032fae9fb4d16c1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05213.png,raw\images\species_06\fish_000023979597_05213.png,fish_000023979597_05213.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05213,179,157,1.14,3,RGB,PNG,44569,abc30287ef596252f26d72b44d1cf51f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05215.png,raw\images\species_06\fish_000023979597_05215.png,fish_000023979597_05215.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05215,187,163,1.147,3,RGB,PNG,50623,525e77e49cf8565f67bb4331a14ad31b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05219.png,raw\images\species_06\fish_000023979597_05219.png,fish_000023979597_05219.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05219,191,153,1.248,3,RGB,PNG,46833,245ce71660d065c21d1624015d074fde,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000023979597_05220.png,raw\images\species_06\fish_000023979597_05220.png,fish_000023979597_05220.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000023979597,05220,184,156,1.179,3,RGB,PNG,43869,a7f84f62c9e20a967803fa24a4e9feb2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000420000106_00025.png,raw\images\species_06\fish_000420000106_00025.png,fish_000420000106_00025.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000420000106,00025,67,83,0.807,3,RGB,PNG,7983,8ba497d091934d1c3bb7281c3ae50ecf,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000420000106_00026.png,raw\images\species_06\fish_000420000106_00026.png,fish_000420000106_00026.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000420000106,00026,75,96,0.781,3,RGB,PNG,10213,3d50239746204c08d7372dff3e2aa347,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000420000106_00027.png,raw\images\species_06\fish_000420000106_00027.png,fish_000420000106_00027.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000420000106,00027,75,96,0.781,3,RGB,PNG,10177,021e7955eee98db628580395d3c75795,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000420000106_00028.png,raw\images\species_06\fish_000420000106_00028.png,fish_000420000106_00028.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000420000106,00028,72,83,0.867,3,RGB,PNG,8818,081a767645732ec0027df73703a4698a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_000472000106_00490.png,raw\images\species_06\fish_000472000106_00490.png,fish_000472000106_00490.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,000472000106,00490,92,77,1.195,3,RGB,PNG,10770,352e71b86400c122b553db126f6039f2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003409055245_21863.png,raw\images\species_06\fish_003409055245_21863.png,fish_003409055245_21863.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003409055245,21863,144,129,1.116,3,RGB,PNG,23451,10712717ad5f514227d4c9b84a61f15d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003409055245_21864.png,raw\images\species_06\fish_003409055245_21864.png,fish_003409055245_21864.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003409055245,21864,128,104,1.231,3,RGB,PNG,14716,c411320b9104d20b112b5047ce7305c2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003456085312_18854.png,raw\images\species_06\fish_003456085312_18854.png,fish_003456085312_18854.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003456085312,18854,184,164,1.122,3,RGB,PNG,69581,d73fc448b8b5e02baab0d6b486789834,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003456085312_21665.png,raw\images\species_06\fish_003456085312_21665.png,fish_003456085312_21665.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003456085312,21665,212,165,1.285,3,RGB,PNG,75932,dcd09f759af869c1e2ed471bf31df656,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003461275323_20703.png,raw\images\species_06\fish_003461275323_20703.png,fish_003461275323_20703.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003461275323,20703,112,97,1.155,3,RGB,PNG,24492,393e841392db795cd69c00a71ee1be12,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003461295323_21780.png,raw\images\species_06\fish_003461295323_21780.png,fish_003461295323_21780.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003461295323,21780,147,125,1.176,3,RGB,PNG,42790,cf635fc29cd91298882647245755137c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003465045327_21855.png,raw\images\species_06\fish_003465045327_21855.png,fish_003465045327_21855.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003465045327,21855,112,105,1.067,3,RGB,PNG,15768,9fbf65cc5f5e4c7006b5b5e77a8adb3b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003465045327_21859.png,raw\images\species_06\fish_003465045327_21859.png,fish_003465045327_21859.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003465045327,21859,143,114,1.254,3,RGB,PNG,18498,1b63567610d8097b302a59ca54f7b66f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003465045327_21862.png,raw\images\species_06\fish_003465045327_21862.png,fish_003465045327_21862.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003465045327,21862,148,117,1.265,3,RGB,PNG,19477,03d7ed7c63c5115723917f93c1061445,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09920.png,raw\images\species_06\fish_003516895416_09920.png,fish_003516895416_09920.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09920,196,228,0.86,3,RGB,PNG,61241,29bb1aa460e0891f32b5c58f6506a4cf,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09921.png,raw\images\species_06\fish_003516895416_09921.png,fish_003516895416_09921.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09921,184,215,0.856,3,RGB,PNG,53609,e4dc9eed803c31d7a083e5f97a789b32,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09922.png,raw\images\species_06\fish_003516895416_09922.png,fish_003516895416_09922.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09922,183,224,0.817,3,RGB,PNG,55700,b3abe1635740e40bf1837d0a7764e80d,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09923.png,raw\images\species_06\fish_003516895416_09923.png,fish_003516895416_09923.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09923,174,203,0.857,3,RGB,PNG,48132,0e40f645de1a1b32394446f58724f15c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09924.png,raw\images\species_06\fish_003516895416_09924.png,fish_003516895416_09924.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09924,146,160,0.912,3,RGB,PNG,35736,29dc515259328e68feb17d6599d91fbe,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_06\fish_003516895416_09925.png,raw\images\species_06\fish_003516895416_09925.png,fish_003516895416_09925.png,6,Chaetodon trifascialis,Chevron butterflyfish,Chaetodontidae,003516895416,09925,130,143,0.909,3,RGB,PNG,29427,7bb26ea7e1b169e0953dcbcb3253de71,False
